77659218,24
77729969,20
77737276,3
77755142,4
77788862,17
77800578,7
77894027,11
77957853,4
77964836,22
77987337,20
78044030,11
78077885,17
78103544,11
78114996,7
78133462,20
78144654,22
78145223,7
78218166,3
78235457,3
78256123,7
78298530,22
78391224,17
78394083,24
78400774,3
78507614,22
78522572,4
78528143,24
78536683,7
78575992,4
78646281,22
78698039,22
78722714,11
78729876,20
78804921,4
78831769,24
78900182,7
78919449,3
78921338,20
78938570,11
78946528,24
79003873,4
79026322,4
79049758,24
79052541,11
79116199,7
79139437,24
79144365,22
79202313,24
79237219,10
79319038,22
79358304,3
79391234,28
79426434,11
79431179,7
79431743,10
79462608,24
79525752,10
79565999,4
79595808,24
79606079,17
79773000,7
79803532,4
79873655,10
79911371,11
79954789,7
79972488,24
79973018,4
80028360,23
80058883,22
80077989,10
80100997,4
80159134,24
80245693,4
80252347,22
80278505,11
80280414,23
80303350,10
80330211,7
80350047,24
80355447,11
80360404,3
80423037,4
80503782,24
80514312,10
80578968,31
80582175,24
80593419,4
80615251,18
80616276,23
80624401,4
80741809,24
80753087,20
80770160,24
80776991,25
80782628,10
80784991,7
80799766,22
80805474,28
80806749,25
80827916,3
80899172,11
80902776,4
80929448,17
81022356,3
81040739,11
81084426,3
81165787,4
81208878,7
81212065,28
81251023,22
81276028,24
81289687,11
81306845,25
81352735,3
81361340,10
81381088,22
81429644,28
81436487,11
81452448,30
81459552,7
81670008,22
81675173,3
81700609,24
81708935,24
81761682,25
81764816,24
81795951,24
81805055,3
81806507,4
81841411,10
81855397,22
81913059,22
81916098,24
81931226,11
81985313,11
81989210,24
81993850,4
82107009,10
82117525,24
82122259,7
82145326,28
82385216,10
82466972,22
82572459,24
82635491,4
82659236,20
82670113,4
82723150,28
82724149,24
82850005,3
82891241,23
82942599,4
82964926,3
82979373,28
83009435,24
83021716,20
83040179,24
83049587,24
83059898,22
83061087,10
83164516,28
83190457,24
83203433,22
83326171,24
83362478,22
83377691,4
83405136,22
83530412,28
83573144,17
83573376,3
83642295,22
83650323,22
83662481,24
83691851,24
83740874,20
83769276,24
83802619,24
83806185,23
83824008,10
83864360,28
83903697,20
83910923,11
83930234,17
83946823,28
83984215,7
83998880,23
84061790,10
84070713,3
84074498,28
84092532,24
84122824,25
84126493,4
84132909,20
84148721,10
84186912,20
84215217,22
84290113,3
84370616,3
84377723,11
84419419,3
84428452,20
84446138,3
84520388,23
84529298,10
84529549,24
84551894,11
84558938,28
84564526,22
84616643,3
84636643,11
84704711,9
84758651,24
84780739,4
84797001,7
84797234,28
84812130,11
84812968,3
84889992,10
84893289,4
84911427,17
84938341,24
85037835,25
85067774,17
85075753,17
85078516,11
85104299,10
85109003,4
85134142,10
85134851,24
85136267,20
85141453,10
85163096,7
85184424,25
85188978,23
85349805,22
85370565,7
85389003,4
85395000,20
85399919,2
85411007,11
85625020,4
85636069,24
85670695,20
85682930,7
85709987,22
85795982,23
85813496,23
85897833,11
85911870,24
85919129,24
85945198,24
85966487,17
85987495,3
86036020,10
86143713,11
86147252,24
86225817,28
86324017,7
86340136,22
86342728,30
86368766,10
86426198,4
86438174,11
86462763,4
86529753,28
86540516,10
86566843,7
86596682,17
86609000,24
86625957,24
86639920,23
86668646,20
86674970,20
86689970,10
86735999,25
86833228,17
86848463,17
86890908,22
86946202,3
86958892,24
86981937,10
87002784,11
87038533,22
87138796,20
87150882,4
87183571,24
87261393,10
87262028,28
87276795,24
87315015,24
87351055,22
87484773,12
87489055,24
87508105,24
87587768,11
87588362,24
87650437,4
87765223,4
87772524,25
87808891,4
87864098,24
87938365,22
87954106,24
87988599,11
88021977,20
88032658,7
88073263,10
88085851,20
88184035,3
88187513,22
88219687,3
88225132,4
88226536,23
88260338,1
88269516,7
88306960,7
88335036,4
88346780,22
88373027,22
88382290,4
88444117,30
88469550,28
88501159,20
88528402,3
88587361,20
88590387,17
88661329,22
88668532,22
88692972,28
88703808,3
88708049,24
88715335,3
88716094,25
88736940,17
88822685,20
88845976,10
88851659,23
88895900,3
88907690,24
88916747,11
88942544,20
89031652,14
89032431,4
89065844,7
89066454,22
89186974,4
89267657,3
89294888,20
89306050,4
89318383,24
89340790,24
89343212,17
89419393,22
89480778,7
89529369,28
89539479,11
89547461,25
89555170,24
89576624,24
89578648,28
89582283,24
89589491,10
89609086,7
89658659,24
89757916,11
89781119,3
89793327,20
89847584,20
89892270,3
89892965,28
89897948,4
89960334,24
89962340,24
89985628,23
90014102,7
90045393,7
90108285,23
90263689,23
90309517,23
90433397,3
90451159,4
90481560,10
90483604,10
90518605,10
90530304,20
90583131,25
90588037,9
90675157,3
90721746,11
90734685,22
90749233,24
90753956,22
90786243,17
90803919,11
90815916,11
90845821,10
90889316,3
90915644,22
90918305,23
90945235,20
90957702,23
90985778,22
90995895,32
91021056,28
91032078,7
91067768,24
91092356,7
91176519,22
91184960,24
91186525,10
91221485,11
91231696,22
91288342,28
91306636,24
91319871,28
91324885,24
91325617,10
91441299,10
91496700,4
91585660,23
91600860,28
91612942,3
91618752,3
91636792,22
91642055,11
91683247,4
91691392,28
91696147,11
91716155,10
91768132,3
91770036,24
91773749,24
91794752,7
91810774,10
91840463,20
91849108,20
91873396,28
91892173,28
91922090,25
92014758,10
92045338,4
92048634,24
92089969,10
92093402,17
92176632,11
92185961,11
92278324,20
92292373,4
92293271,20
92334203,22
92369045,24
92376594,20
92404075,28
92420127,25
92427657,10
92444236,3
92466664,24
92504447,20
92512180,24
92610374,7
92627717,24
92649254,17
92673945,4
92692740,17
92702647,17
92716259,22
92720195,10
92722890,10
92723774,28
92732068,17
92760674,11
92785737,3
92804163,7
92804581,22
92831157,10
92833790,10
93001969,24
93023060,4
93025339,24
93067587,10
93170716,3
93218531,11
93230195,22
93251241,11
93333180,28
93338963,28
93344857,28
93345550,22
93372853,20
93406908,23
93453534,4
93476955,28
93515844,7
93524823,24
93572745,4
93584773,24
93588461,3
93605141,23
93629504,10
93645020,11
93651751,4
93713712,11
93758674,24
93781464,24
93794303,24
93800938,28
93807427,24
93815846,7
93836873,24
93854382,4
93855863,22
93887061,20
93912702,28
93951225,20
93986215,22
94019132,3
94020410,24
94090675,24
94100425,4
94102524,7
94103703,4
94105267,24
94135365,3
94139978,28
94157543,4
94177080,11
94181240,4
94190888,11
94225738,11
94243788,7
94262939,7
94264662,3
94274549,7
94309501,23
94310961,11
94322733,22
94327353,11
94360630,10
94371454,28
94406878,7
94527887,24
94553270,3
94583322,7
94587909,22
94648258,3
94744694,4
94803170,22
94813771,10
94905053,7
94908979,4
94929180,4
94937618,25
94947269,22
95065724,22
95093965,22
95099222,28
95110983,22
95125764,25
95162092,17
95169522,24
95197778,20
95223910,7
95226108,4
95266265,24
95281242,24
95294829,7
95307079,20
95312982,24
95317769,17
95361272,24
95370913,30
95426719,10
95467192,10
95479551,22
95532463,24
95554206,24
95562039,11
95582937,23
95628130,10
95657931,31
95660091,10
95733291,24
95814060,3
95814752,11
95873605,17
95909752,7
95921870,28
96008026,24
96012026,4
96093900,17
96118016,7
96191180,7
96196871,22
96276821,28
96329910,7
96376447,10
96404961,28
96456476,17
96599452,11
96624529,7
96659128,28
96667681,24
96775466,10
96783636,3
96783835,10
96835661,24
96852981,20
96882163,10
96956517,7
97024168,10
97035032,22
97102891,11
97112529,10
97156877,20
97162882,24
97168375,3
97170991,24
97201523,11
97206112,20
97207846,4
97258668,10
97334246,4
97352608,22
97353769,4
97399524,28
97444401,3
97507069,10
97509792,3
97515884,20
97561803,22
97571593,17
97668084,28
97679665,20
97748077,20
97767227,23
97781786,3
97824019,24
97842257,4
97843533,25
97866988,11
97894560,25
97924164,28
97946588,7
97965025,17
97983147,7
98054636,22
98056169,10
98065800,7
98115530,10
98165915,25
98171167,3
98258433,24
98261034,11
98306808,22
98312307,20
98319436,28
98381049,28
98398315,28
98486710,4
98502889,11
98536519,22
98550341,10
98579792,24
98601871,7
98641446,4
98683688,24
98720609,24
98752789,4
98767048,20
98777348,4
98844585,28
98854010,20
98855696,20
98887403,7
98944037,4
98957297,24
98994238,4
99035352,24
99102970,24
99113175,24
99195812,22
99216509,11
99219679,10
99221025,3
99254347,11
99298366,28
99324918,24
99337006,7
99415123,11
99424434,24
99442340,24
99455608,10
99470819,3
99471074,28
99508182,3
99517367,25
99524564,28
99529302,24
99563363,10
99570613,4
99601808,7
99607187,7
99620709,22
99626697,24
99637540,28
99669570,10
99689670,20
99769746,10
99818415,7
99863423,17
99875072,24
99942887,24
